productTitle,originalPrice,price,sold,tagText,price_clean,original_price_clean,has_discount,discount_pct,free_shipping,category,title_length,title_word_count,price_tier,category_encoded,price_tier_encoded,log_price
1PC Portable Wardrobe Closet Heavy Duty Hanger Freestanding Closet Metal Hanger with 4 Hanging Rods Adjustable Wardrobe Shelf,$14.13,$7.92,0,Free shipping,7.92,14.13,True,43.94904458598726,1,Table,125,18,Budget (<$50),9,0,2.188295946591918
"Gurexl 3 in 1 Vanity Desk with Human Sensor LED Light,Tall Makeup Vanity Set with 2 AC Outlets & USB-C,Make Up Vanity Desk",,$188.7,1,Free shipping,188.7,,False,0.0,1,Desk,122,23,Premium ($150-300),3,2,5.245443876940969
"Set of 2 Mid Century Nightstand with Charging Station, End Table Modern Side Table One Drawer",,$41.57,3,Free shipping,41.57,,False,0.0,1,Table,93,16,Budget (<$50),9,0,3.751149779840061
"Bed Couch Memory Foam Convertible Modern Sleeper Sofa with Adjustable Armrests and Metal Legs, Grey Sofabed",,$155.43,3,Free shipping,155.43,,False,0.0,1,Table,107,16,Premium ($150-300),9,2,5.052608625573679
"Modern LED TV Stand for Televisions up to 70 Inch with Glass Shelves and Drawer, Gaming Entertainment Center with Multiple",,$112.72,35,Free shipping,112.72,,False,0.0,1,Other,122,20,Mid-Range ($50-150),5,1,4.733739286782799
"Gaming Chair, Office High Back Computer Chair Leather Desk Racing Executive Ergonomic Adjustable Swivel Task Chair",,$85.85,28,Free shipping,85.85,,False,0.0,1,Chair,114,16,Mid-Range ($50-150),2,1,4.464182492687113
"5-Drawer Chest for Bedroom, Black, 16"" D x 31.5"" W x 45.25"" H",,$128,6,Free shipping,128.0,,False,0.0,1,Bed,61,13,Mid-Range ($50-150),0,1,4.859812404361672
Bedroom Nightstands Wooden Night Stands with Rattan Weaving Drawer Home Bedside End Table for Storage,,$39.3,2,Free shipping,39.3,,False,0.0,1,Table,101,15,Budget (<$50),9,0,3.696351468952637
Modern 2-Tier Round End Table with Storage Shelf Faux Marble Top Gold C-Shaped Legs Sofa Side Table,,$41.18,14,Free shipping,41.18,,False,0.0,1,Table,99,17,Budget (<$50),9,0,3.7419461750506287
"Queen size upholstered bed frame, Queen bed frame with 3 drawers, Queen size bed frame with headboard",$482.4,$236.7,12,Free shipping,236.7,482.4,True,50.93283582089553,1,Bed,101,17,Premium ($150-300),0,2,5.471009374366148
"Flat Screen TV Stand for 65 75 inch TV, Modern Entertainment Center with Storage Shelves, Media Console Bookshelf for Living",,$58.93,5,Free shipping,58.93,,False,0.0,1,Shelf,124,20,Mid-Range ($50-150),6,1,4.093177214470094
"Dresser for Bedroom, White Dresser with 6 Wood Large Drawers, Dressers & Chests of Drawers with Large Organizer",,$128.12,2,Free shipping,128.12,,False,0.0,1,Bed,111,18,Mid-Range ($50-150),0,1,4.860742204521639
"Metal Storage Locking Cabinet with 4 Doors and 2 Adjustable Shelves,71"" Lockable Garage Tall Steel Cabinet",,$129.32,7,Free shipping,129.32,,False,0.0,1,Table,106,16,Mid-Range ($50-150),9,1,4.86999296429379
"6 Drawer Dresser, Modern White Wide Chest of Drawers with Metal Handels, Wood Double Dresser, Storage Chest Organizers White",,$150.81,6,Free shipping,150.81,,False,0.0,1,Dresser,124,19,Premium ($150-300),4,2,5.022629738944624
"Tufted Dining Chairs Set of 4, Black Dining Chairs with Nailhead Back and Ring Pull Trim, Velvet Upholstered,Kitchen/Bedroom",,$173.29,6,Free shipping,173.29,,False,0.0,1,Chair,124,18,Premium ($150-300),2,2,5.16072057853359
Folding Step Stool Portable Chair Seat For Home Bathroom Kitchen Garden Camping Chair Seat Fishing Household Picnic Chair,$30.53,$10.79,10,Free shipping,10.79,30.53,True,64.6577137242057,1,Chair,121,18,Budget (<$50),2,0,2.4672517145492794
LEEGOHOME Closet Wardrobe 64in/80in Wardrobe Closet 20mm Fabric for Clothes Hanging with 8/10 Storage Shelves & 4/5 Hanging Rods,,$34.22,288,Free shipping,34.22,,False,0.0,1,Wardrobe,128,19,Budget (<$50),10,0,3.56161410306806
"Vanity Desk with Mirror and Lights, Makeup Corner Vanity with 5 Storage Drawers Shelves and 3 Dimmable Lighting Options and Vani",,$143.53,1,Free shipping,143.53,,False,0.0,1,Desk,128,21,Mid-Range ($50-150),3,1,4.97348709846075
"Caterpillar Lazy Sofa, Bedroom, Technology Fabric, Small Unit Living Room, Leisure Chair, Netting Red, Modern Single Person Sofa",,$71.15,7,Free shipping,71.15,,False,0.0,1,Chair,128,18,Mid-Range ($50-150),2,1,4.27874728521988
"Office Chair High Back Computer Desk Chair, PU Leather Adjustable Height Modern Executive Swivel Task Chair with Padded",$131.54,$58.45,7,Free shipping,58.45,131.54,True,55.56484719476965,1,Chair,119,18,Mid-Range ($50-150),2,1,4.085135623136791
"Dresser, Illuminated Mirror, Adjustable Brightness, Dresser with Drawers, Women's Dresser, White Tocadores Para El Dormitorio",$351.25,$169.62,9,Free shipping,169.62,351.25,True,51.70960854092527,1,Table,125,15,Premium ($150-300),9,2,5.139438861480548
"White Vanity Desk with Mirror, Lights and Charging Station - Large Makeup Table Set with RGB Cabinets and 3 LED Light Modes",$449.93,$226.97,14,Free shipping,226.97,449.93,True,49.55437512501945,1,Table,123,22,Premium ($150-300),9,2,5.429214041349804
King Size Bed Frame with Adjustable Headboard Upholstered Platform Linen Fabric Headboard Wooden Slats Support Grey Bed Frame,,$112.56,8,Free shipping,112.56,,False,0.0,1,Table,125,18,Mid-Range ($50-150),9,1,4.732331331604771
Storage Cabinet with Doors and Shelves Tall Garage Lockable File Heavy-Duty Locker Tool Cabinet for Garage Office Home Kitchen,,$70.12,6,Free shipping,70.12,,False,0.0,1,Cabinet,126,19,Mid-Range ($50-150),1,1,4.264368591205649
European Style Bedside Modern Minimalist Mini Storage Rack Living Room Small Square Table Magazine Table Small Coffee Table,$33.2,$12.61,50,Free shipping,12.61,33.2,True,62.018072289156635,1,Table,123,18,Budget (<$50),9,0,2.6108048166633746
"TV Stand for 65 In TV, Modern Entertainment Center w/ Storage Cabinet and Open Shelves,Console Table Media Cabinet,White & Oak",,$76.01,9,Free shipping,76.01,,False,0.0,1,Table,126,20,Mid-Range ($50-150),9,1,4.343935283551159
"Full Metal Platform Bed Frame with Sturdy Steel Beds Slats,Mattress Foundation No Box Spring Needed Large Storage Black BedFrame",,$61.88,9,Free shipping,61.88,,False,0.0,1,Bed,128,19,Mid-Range ($50-150),0,1,4.141228148120951
"Wall TV Stand Mounted with LED Lights, Floating Entertainment Center, Floating TVs Shelf with Storage Cabinet, Wall TV Stand",,$154.37,4,Free shipping,154.37,,False,0.0,1,Cabinet,124,19,Premium ($150-300),1,2,5.045809369103909
Office Gaming Chair High Back Leather Computer Chairs Ergonomic Height Adjustable Racing Game Desk Chair Executive Confe,,$64.09,27,Free shipping,64.09,,False,0.0,1,Chair,120,17,Mid-Range ($50-150),2,1,4.175770927584296
IHOME Chair Girls Cute Bedroom Dormitory Computer Chair Comfortable Swivel Lift Back Desk Chair Makeup Stool Writing Chair 2024,,$26.3,10,+Shipping: $88.26,26.3,,False,0.0,0,Chair,127,19,Budget (<$50),2,0,3.306886702190914
LEEGOHOME Shoerack Shoe Organizer Shoe-shelf 2-column 9.8mm Steel Tube Shoe Simple Shoe Rack Dormitory Rental Room Shoe Cabinet,,$7.09,1,+Shipping: $23.49,7.09,,False,0.0,0,Cabinet,127,18,Budget (<$50),1,0,2.0906287310704004
Movable Computer Table Living Room Bedroom Leisure Side Laptop Desk Table Household Height Adjustable Standing Laptop Desks,$51.8,$22.49,35,Free shipping,22.49,51.8,True,56.58301158301159,1,Table,123,17,Budget (<$50),9,0,3.1565747986708215
"32"" Storage Cabinet, Drifted Gray Storage Cabinet, Bathroom Cabinet, Pantry Cabinet with 3 Shelves 16"" D x 32"" W x 65"" H",,$132.87,0,Free shipping,132.87,,False,0.0,1,Cabinet,120,22,Mid-Range ($50-150),1,1,4.896869179797807
"56.5"" W Modern Loveseat 2 Seater Sofa Luxurious Velvet Fabric Couch with Gold-Tone Metal Arms and Legs for Bedroom, Studio Pink",$206.95,$118.17,11,Free shipping,118.17,206.95,True,42.89925102681807,1,Sofa,127,21,Mid-Range ($50-150),7,1,4.7805510451027144
"LED TV Stand for Max 70in TV, Gaming Entertainment Center with Drawers and Open Shelves, TV Console Table for Living Room",,$121.82,16,Free shipping,121.82,,False,0.0,1,Table,121,21,Mid-Range ($50-150),9,1,4.810719868901253
Pantry Cabinets White Tall Kitchen Pantry Storage Cabinet Buffet Cupboards Storage Cabinet,,$178.33,0,Free shipping,178.33,,False,0.0,1,Cabinet,90,12,Premium ($150-300),1,2,5.189227683960333
"Sofa SetPaPaJet 112 inch Oversized Sofa, Sectional Sofa with USB Ports, U Shaped Sofa Couch with Storage Chaise, Corduroy Grey","$1,411.9",$841.14,1,Free shipping,841.14,1411.9,True,40.424959274736175,1,Sofa,126,20,Luxury ($300+),7,3,6.73594627120472
Furinno Turn-N-Tube Handel Stand for TV Up To 55 Inch Espresso Tv Tables for Living Room,,$55.21,1,Free shipping,55.21,,False,0.0,1,Table,88,16,Mid-Range ($50-150),9,1,4.029094677013983
43 Inch Folding Ottoman Storage Bench Hold Up 700lbs Faux Leather with Memory Foam Seat Footrest Padded Upholstered Stool,$104.72,$44.27,13,Free shipping,44.27,104.72,True,57.72536287242169,1,Stool,121,19,Budget (<$50),8,0,3.8126445614478675
Drawer Table for Bedroom with 6 Drawers Wood Dressers Chest of Drawers with Metal Handles Modern Bedroom Drawer Table,,$175.25,4,Free shipping,175.25,,False,0.0,1,Table,117,19,Premium ($150-300),9,2,5.171903441692378
"Small Folding Storage Ottoman, Foot Rest Stool, Cube Footrest,for Living Room, Bedroom, Home Office, Dorm, Light Gray",,$18.01,0,Free shipping,18.01,,False,0.0,1,Bed,117,17,Budget (<$50),0,0,2.944965156500338
New Wholesale Simple Shoe Rack Multi-layer Space-saving DIY Household Organizer Multi-functional Economic Shoe Storage Racks,$10.59,$0.99,43,Free shipping,0.99,10.59,True,90.6515580736544,1,Other,124,15,Budget (<$50),5,0,0.688134638736401
"White Nightstand with Wireless Charging Station and LED Lights, Modern Bedside Table with Jewelry Storage Drawers,Side End Table",,$64.78,2,Free shipping,64.78,,False,0.0,1,Table,128,18,Mid-Range ($50-150),9,1,4.186315840760911
"Queen Size Bed Frame with LED Upholstered Platform and Storage Drawers, USB Ports, Dark Grey Bed Frame",$455.45,$197.9,18,Free shipping,197.9,455.45,True,56.54846854759029,1,Bed,102,17,Premium ($150-300),0,2,5.292802185859927
"Egg Swing Chair with Stand, Rattan Wicker Hanging Egg Chair for Indoor Outdoor Bedroom Patio Hanging Basket Chair Hammock",,$117.79,10,Free shipping,117.79,,False,0.0,1,Chair,121,19,Mid-Range ($50-150),2,1,4.777357228301448
"Footstool, Foldable Velvet Storage Bench, 2 Extra Storage Boxes, 660 Lb Load Capacity, Storage Ottoman",$119.48,$53.74,6,Free shipping,53.74,119.48,True,55.021760964178114,1,Stool,102,15,Mid-Range ($50-150),8,1,4.002594703612533
"Modern TV Stand Entertainment Center with Two Storage Cabinets, Retro Style Media Console for Living Room, Bedroom, Office",,$72.49,8,Free shipping,72.49,,False,0.0,1,Bed,122,18,Mid-Range ($50-150),0,1,4.29714934254078
"White Nightstand with Charging Station, Small Bed Side Table Fabric Drawer for Spaces, 2 Tiers Storage Shel",,$34.94,5,Free shipping,34.94,,False,0.0,1,Table,107,17,Budget (<$50),9,0,3.581850881355413
"Memory Foam Futon with Cupholder and USB , Black Faux Leather living room sofa",,$172.7,4,Free shipping,172.7,,False,0.0,1,Sofa,78,14,Premium ($150-300),7,2,5.157329673247059
"Letaya Metal Storage Cabinets Locker with Lock Door, 72'' Clothing Coat Steel Storage Freestanding Wardrobe for Office, Home",,$145.7,5,Free shipping,145.7,,False,0.0,1,Cabinet,124,18,Mid-Range ($50-150),1,1,4.9883896851489355
"Farmhouse 9 Drawers Dresser, Wood Dresser for Bedroom Wide Chest of Drawers, French Country Storage Double Dressers Organizer",$580.54,$288.77,1,Free shipping,288.77,580.54,True,50.25838012884556,1,Bed,125,18,Premium ($150-300),0,2,5.669087504859315
"6 Drawer Dresser, Modern Wood Dresser for Bedroom with Wide Drawers and Metal Handles, Storage Chest of Drawers ,Dressers",,$144.09,9,Free shipping,144.09,,False,0.0,1,Bed,121,19,Mid-Range ($50-150),0,1,4.977354239527593
Shoe Rack Shelves Simple Doorstep Indoor Household Bamboo Storage Small Narrow Wooden Multi-layer Storage in Shoe Cabinet Shelf,,$4.15,1,+Shipping: $30.44,4.15,,False,0.0,0,Cabinet,127,18,Budget (<$50),1,0,1.6389967146756448
"Elite 32""W x 35""H x 20""D White Wardrobe Closet & Cabinet - Functional Clothes Storage with Hanging Rail",,$141.96,2,Free shipping,141.96,,False,0.0,1,Cabinet,103,18,Mid-Range ($50-150),1,1,4.962564870851173
"43 Inch Folding Storage Ottoman Bench, Holds Up To 660lb-Grey FootRest Stool with Padded Seat",,$30.27,4,Free shipping,30.27,,False,0.0,1,Stool,93,15,Budget (<$50),8,0,3.44265917146975
"Quimoo 48"" Large Vanity Desk with Mirror and Lights, Makeup Vanity with 6 Drawers, Power Outlet, Vanity Makeup Mirror Desk",,$191.89,1,Free shipping,191.89,,False,0.0,1,Desk,122,20,Premium ($150-300),3,2,5.262120078236149
PU Leather Upholstered Queen Bed Frame With Deep Button Tufted Headboard and Headboards Bedroom Black Platform Bed Frame,$660.11,$390.07,4,Free shipping,390.07,660.11,True,40.90833345957492,1,Bed,120,18,Luxury ($300+),0,3,5.968886572094735
"Nightstand with Wireless Charging Station,Smart Gloss Night Stand with 3 Colors Dimmable Sensor Light,Bedside Table Glass Top",,$69.35,2,Free shipping,69.35,,False,0.0,1,Table,125,17,Mid-Range ($50-150),9,1,4.253482783560398
Small Gaming Desk with Power Outlets LED Light 43 Inch L Shaped Computer Desk with Monitor Stand Storage Shelves Reversible,$198.12,$93.06,5,Free shipping,93.06,198.12,True,53.028467595396734,1,Desk,123,20,Mid-Range ($50-150),3,1,4.543932876516902
"1pc Rocking Chair, High Backrest Rocking Accent Chair, Padded Seat Chaise Lounge With Headrest, Comfy Chair For Home Bedroom",,$96.39,8,Free shipping,96.39,,False,0.0,1,Chair,124,19,Mid-Range ($50-150),2,1,4.578723535973108
"Nightstand with Charging Station, Dresser 3 Fabric Chest of Drawers, Storage for Bedroom, Hallway, Closet,",$87.19,$35.12,3,Free shipping,35.12,87.19,True,59.72015139350844,1,Bed,106,15,Budget (<$50),0,0,3.5868467285487844
"Shoe cabinet with 2 flipped drawers,shoe storage cabinet with charging station for entrance, hallway, living room, free shipping",,$94.38,1,Free shipping,94.38,,False,0.0,1,Cabinet,128,18,Mid-Range ($50-150),1,1,4.557868912870078
Set of 2 Nightstand Charging Station End Side Table Flip Storage Drawer Bedroom Bedside Table,,$35.41,2,Free shipping,35.41,,False,0.0,1,Table,93,15,Budget (<$50),9,0,3.594843462187342
"33"" W Vanity Desk, Vanity Mirror with Lights and Table Set with Drawers, Vanity Set 3 Lighting Modes Brightness Adjustable",,$136.36,0,Free shipping,136.36,,False,0.0,1,Table,122,20,Mid-Range ($50-150),9,1,4.92260521658922
White Nightstand with Drawer Bedside Table Side Table for Small Place Bed Table End Tables for Living Room Bedroom File Cabinet,,$37.51,9,Free shipping,37.51,,False,0.0,1,Table,127,21,Budget (<$50),9,0,3.6509179478268177
"L-Shaped Sofa with Movable Ottoman, Free Combination Corduroy Upholstered Corner sofa with Wooden Legs and Thicked Cushions",,$376.4,5,Free shipping,376.4,,False,0.0,1,Sofa,123,17,Luxury ($300+),7,3,5.93330563293445
Large Lazy Inflatable Sofa Chairs PVC Lounger Seat Bean Bag Sofas Pouf Puff Couch Tatami Living Room Supply,$45.71,$18.69,197,Free shipping,18.69,45.71,True,59.11179173047473,1,Chair,107,18,Budget (<$50),2,0,2.9801108926510342
"Extendable TV Stand,Modern Entertainment Center for Up to 120 Inch TV, Wood Reversible TV Media Console with 3 Drawers, 82-110''",,$248.78,4,Free shipping,248.78,,False,0.0,1,Other,128,20,Premium ($150-300),5,2,5.520580530434939
"WLIVE Wide Dresser with 6 Drawers, TV Stand for 50"" TV, Entertainment Center with Metal Frame, Dresser for Bedroom",$102.4,$56.94,4,Free shipping,56.94,102.4,True,44.39453125000001,1,Bed,114,19,Mid-Range ($50-150),0,1,4.059407992341204
"Folding Bed, Single Bed for Lunch Break, Sofa Seat, Reclining and Sitting Chair, Backrest Chair, Latex Cushion Thickened Version",,$146.8,1,Free shipping,146.8,,False,0.0,1,Chair,128,19,Mid-Range ($50-150),2,1,4.995860008514102
Gaming Chair Office Chairs Backrest and Seat Height Adjustable Swivel Recliner Racing Office Computer Ergonomic Video Game Chair,,$91.65,1,Free shipping,91.65,,False,0.0,1,Chair,128,18,Mid-Range ($50-150),2,1,4.528828952731369
"2 Door Wood Wardrobe Bedroom Closet with Clothing Rod inside Cabinet, 2 Drawers for Storage and Mirror",,$173.16,1,Free shipping,173.16,,False,0.0,1,Bed,102,17,Premium ($150-300),0,2,5.159974416926292
"Full Size Bed Frame with Headboard and Footboard,14 Inch Metal Platform ,Under Bed Storage,Strong Metal Slats Support,Bed Frame",,$66.85,10,Free shipping,66.85,,False,0.0,1,Bed,127,18,Mid-Range ($50-150),0,1,4.217299386280878
"Office Chair,Ergonomic Mid-Back Mesh Rolling Work Swivel Desk Chairs with Wheels,Comfortable Lumbar Support,Pink",,$51.4,20,Free shipping,51.4,,False,0.0,1,Chair,112,13,Mid-Range ($50-150),2,1,3.9589065913269965
"Upholstered Sectional Sofa with Console, Holders and USB Ports & Wirelessly Charged, for Living Room, Apartment,Office,114.2inch",,$530.46,3,Free shipping,530.46,,False,0.0,1,Sofa,128,16,Luxury ($300+),7,3,6.275627936248137
"Wooden TV Stand Up to 50"" TVs Black Contemporary Media Console 37.4 lbs 47.63 x 15.55 x 22.79",$105.68,$37.6,3,Free shipping,37.6,105.68,True,64.42089326267978,1,Other,93,18,Budget (<$50),5,0,3.653252276470785
Outdoor Portable Plastic Folding Retractable Beach for Camping Travel Fishing Hiking Chair Lightweight Extendable Adjustable,,$3.94,2,+Shipping: $14.97,3.94,,False,0.0,0,Chair,124,15,Budget (<$50),2,0,1.597365331199831
"Modern Dresser for Bedroom, 6/9 Drawer Dresser with Metal Handles, Wood Floor Storage Chest ,for Living Room, White & Black",,$255.02,5,Free shipping,255.02,,False,0.0,1,Bed,123,20,Premium ($150-300),0,2,5.545255566427963
"Convertible Sectional 3 L-Shaped Couch Soft Seat with Modern Linen Fabric, Space-Saving Sofas for Living Room, Apartment, 70''",,$240.05,1,Free shipping,240.05,,False,0.0,1,Sofa,126,18,Premium ($150-300),7,2,5.485004380851631
"LED Nightstand, 27"" UV High Gloss Bedside Tables, with Drawer and Adjustable LED Light, Nightstand",,$67.81,4,Free shipping,67.81,,False,0.0,1,Table,98,15,Mid-Range ($50-150),9,1,4.231349083214388
"Makeup Vanity，Desk with Mirror and Lights, Power Outlet,Makeup Desk with Led Lighted ，3 Colors, Makeup Vanity",,$168.62,0,Free shipping,168.62,,False,0.0,1,Desk,109,16,Premium ($150-300),3,2,5.133560640933554
"East at Main Kepler Bedside End Table - Handcrafted Mindi Wood Nightstand, Versatile Design (Brown)",,$216.55,0,Free shipping,216.55,,False,0.0,1,Table,99,15,Premium ($150-300),9,2,5.382428709166689
"elifine Vanity Desk with Mirror and Lights, Makeup Corner Vanity with 5 Storage Drawers Shelves and 3 Dim",,$143.04,4,Free shipping,143.04,,False,0.0,1,Desk,105,18,Mid-Range ($50-150),3,1,4.970091038780675
"White Nightstand, Mid Century Modern Small Bedside Table End for Bedroom with 2-Tier Storage,",$90.84,$36.65,4,Free shipping,36.65,90.84,True,59.654337296345226,1,Table,93,14,Budget (<$50),9,0,3.6283329542459026
"Prepac Astrid Tall White Dresser: 16""D x 20""W x 52""H, 6-Drawer Chest for Bedroom by Prepac - Perfect Chest of Drawers",,$111.05,1,Free shipping,111.05,,False,0.0,1,Bed,117,21,Mid-Range ($50-150),0,1,4.718945200246936
